id,name,sponsor,event,venue,place,physical_description,occasion,notes,call_number,keywords,language,date,location,location_type,currency,currency_symbol,status,page_count,dish_count
32355,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0231_wotm,,,1918-02-07,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,169
32356,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,luncheon,1918-0232_wotm,,,1918-02-08,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,331
32357,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0233_wotm,,,1918-02-08,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,118
32358,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,luncheon,1918-0234_wotm,,,1918-02-09,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,77
32359,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0235_wotm,,,1918-02-09,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,326
32360,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,luncheon,1918-0236_wotm,,,1918-02-11,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,112
32361,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0237_wotm,,,1918-02-11,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,54
32362,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,luncheon,1918-0238_wotm,,,1918-02-12,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,316
32363,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0239_wotm,,,1918-02-12,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,234
32364,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,luncheon,1918-0240_wotm,,,1918-02-13,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,327
32365,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0241_wotm,,,1918-02-13,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,120
32366,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,luncheon,1918-0242_wotm,,,1918-02-14,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,98
32367,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0243_wotm,,,1918-02-14,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,225
32368,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,luncheon,1918-0244_wotm,,,1918-02-15,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,330
32369,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0245_wotm,,,1918-02-15,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,191
32370,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,luncheon,1918-0246_wotm,,,1918-02-16,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,316
32371,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0247_wotm,,,1918-02-16,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,139
32372,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,luncheon,1918-0248_wotm,,,1918-02-18,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,213
32373,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0249_wotm,,,1918-02-18,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,213
32374,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,luncheon,1918-0250_wotm,,,1918-02-19,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,37
32375,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0251_wotm,,,1918-02-19,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,311
32376,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,luncheon,1918-0252_wotm,,,1918-02-20,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,166
32377,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0253_wotm,,,1918-02-20,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,222
32378,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,luncheon,1918-0254_wotm,,,1918-02-21,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,328
32379,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0255_wotm,,,1918-02-21,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,314
32380,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,luncheon,1918-0256_wotm,,,1918-02-22,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,167
32381,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0257_wotm,,,1918-02-22,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,132
32382,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,luncheon,1918-0258_wotm,,,1918-02-23,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,176
32383,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0259_wotm,,,1918-02-23,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,318
32384,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,luncheon,1918-0260_wotm,,,1918-02-25,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,333
32385,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0261_wotm,,,1918-02-25,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,318
32386,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,luncheon,1918-0262_wotm,,,1918-02-26,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,315
32387,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0263_wotm,,,1918-02-26,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,142
32388,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,luncheon,1918-0264_wotm,,,1918-02-27,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,240
32389,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0265_wotm,,,1918-02-27,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,80
32390,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,luncheon,1918-0266_wotm,,,1918-02-28,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,187
32391,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,dinner,1918-0267_wotm,,,1918-02-28,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,129
32393,Hotel Astor,HOTEL ASTOR,,UNKNOWN,,28x21.5cm folded; 28x43cm open,,to Hon. Thomas D. McCarthy,1918-0269_wotm,,,1918-12-28,Hotel Astor,,,,complete,7,21
32399,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,US Food Administration rationing suggestions,1918-0005_wotm,,,1918-01-01,The Biltmore,,Dollars,$,complete,4,153
32400,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,US Food Administration rationing suggestions,1918-0006_wotm,,,1918-01-01,The Biltmore,,Dollars,$,complete,4,153
32401,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,US Food Administration rationing suggestions,1918-0007_wotm,,,1918-01-02,The Biltmore,,Dollars,$,complete,4,163
32402,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,US Food Administration rationing suggestions,1918-0008_wotm,,,1918-01-03,The Biltmore,,Dollars,$,complete,4,168
32403,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,US Food Administration rationing suggestions,1918-0009_wotm,,,1918-01-03,The Biltmore,,Dollars,$,complete,4,164
32404,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,US Food Administration rationing suggestions,1918-0010_wotm,,,1918-01-04,The Biltmore,,Dollars,$,complete,4,161
32405,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,US Food Administration rationing suggestions,1918-0011_wotm,,,1918-01-05,The Biltmore,,Dollars,$,complete,4,159
32406,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,US Food Administration rationing suggestions,1918-0012_wotm,,,1918-01-05,The Biltmore,,Dollars,$,complete,4,160
32407,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,US Food Administration rationing suggestions,1918-0013_wotm,,,1918-01-06,The Biltmore,,Dollars,$,complete,4,167
32408,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,US Food Administration rationing suggestions,1918-0014_wotm,,,1918-01-06,The Biltmore,,Dollars,$,complete,4,169
32409,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,US Food Administration rationing suggestions,1918-0015_wotm,,,1918-01-07,The Biltmore,,Dollars,$,complete,4,169
32410,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,US Food Administration rationing suggestions,1918-0016_wotm,,,1918-01-08,The Biltmore,,Dollars,$,complete,4,158
32411,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,US Food Administration rationing suggestions,1918-0017_wotm,,,1918-01-09,The Biltmore,,Dollars,$,complete,4,167
32412,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,US Food Administration rationing suggestions,1918-0018_wotm,,,1918-01-09,The Biltmore,,Dollars,$,complete,4,171
32413,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,US Food Administration rationing suggestions,1918-0019_wotm,,,1918-01-10,The Biltmore,,Dollars,$,complete,4,172
32417,Pennsylvania Railroad,PENNSYLVANIA RAILROAD,,UNKNOWN,,26.5x15.5cm,,,1918-0023_wotm,,,1918-01-02,Pennsylvania Railroad,,Dollars,$,complete,2,249
32418,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18.5cm,,wheat conservation day,1918-0024_wotm,,,1918-01-02,Healy's Forty-second Street Restaurant,,Deutsche Marks,DM,complete,2,48
32419,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18.5cm,,wheat conservation day,1918-0025_wotm,,,1918-01-02,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,95
32420,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18.5cm,,,1918-0026_wotm,,,1918-01-03,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,331
32421,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18.5cm,,,1918-0027_wotm,,,1918-01-03,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,269
32422,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18.5cm,,,1918-0028_wotm,,,1918-01-04,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,327
32423,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18.5cm,,,1918-0029_wotm,,,1918-01-04,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,236
32424,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18.5cm,,,1918-0030_wotm,,,1918-01-05,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,243
32425,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18.5cm,,,1918-0031_wotm,,,1918-01-05,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,139
32426,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18.5cm,,,1918-0032_wotm,,,1918-01-07,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,70
32427,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18.5cm,,,1918-0033_wotm,,,1918-01-07,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,215
32428,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18.5cm,,,1918-0034_wotm,,,1918-01-08,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,61
32429,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18.5cm,,,1918-0035_wotm,,,1918-01-08,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,68
32430,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18.5cm,,,1918-0036_wotm,,,1918-01-09,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,124
32431,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18.5cm,,,1918-0037_wotm,,,1918-01-09,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,229
32432,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18.5cm,,,1918-0038_wotm,,,1918-01-10,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,323
32433,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18.5cm,,,1918-0039_wotm,,,1918-01-10,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,75
32434,Wm. F. Healy's 42nd St. Grill,WM. F. HEALY'S 42ND ST. GRILL,,UNKNOWN,,20x13cm,,,1918-0040_wotm,,,1918-01-02,Wm. F. Healy's 42nd St. Grill,,Dollars,$,complete,1,21
32435,Wm. F. Healy's 42nd St. Grill,WM. F. HEALY'S 42ND ST. GRILL,,UNKNOWN,,20x13cm,,,1918-0041_wotm,,,1918-01-03,Wm. F. Healy's 42nd St. Grill,,,,complete,1,21
32436,Wm. F. Healy's 42nd St. Grill,WM. F. HEALY'S 42ND ST. GRILL,,UNKNOWN,,20x13cm,,,1918-0042_wotm,,,1918-01-04,Wm. F. Healy's 42nd St. Grill,,Dollars,$,complete,1,21
32437,Wm. F. Healy's 42nd St. Grill,WM. F. HEALY'S 42ND ST. GRILL,,UNKNOWN,,20x13cm,,,1918-0043_wotm,,,1918-01-05,Wm. F. Healy's 42nd St. Grill,,Dollars,$,complete,1,21
32438,Wm. F. Healy's 42nd St. Grill,WM. F. HEALY'S 42ND ST. GRILL,,UNKNOWN,,20x13cm,,,1918-0044_wotm,,,1918-01-07,Wm. F. Healy's 42nd St. Grill,,Dollars,$,complete,1,21
32439,Wm. F. Healy's 42nd St. Grill,WM. F. HEALY'S 42ND ST. GRILL,,UNKNOWN,,20x13cm,,,1918-0045_wotm,,,1918-01-08,Wm. F. Healy's 42nd St. Grill,,Dollars,$,complete,1,21
32440,Wm. F. Healy's 42nd St. Grill,WM. F. HEALY'S 42ND ST. GRILL,,UNKNOWN,,20x13cm,,,1918-0046_wotm,,,1918-01-09,Wm. F. Healy's 42nd St. Grill,,Dollars,$,complete,1,21
32441,Wm. F. Healy's 42nd St. Grill,WM. F. HEALY'S 42ND ST. GRILL,,UNKNOWN,,20x13cm,,,1918-0047_wotm,,,1918-01-10,Wm. F. Healy's 42nd St. Grill,,Dollars,$,complete,1,21
32449,Wm. F. Healy's 42nd St. Grill,WM. F. HEALY'S 42ND ST. GRILL,,UNKNOWN,,20.5x13cm,,,1918-0055_wotm,,,1918-01-11,Wm. F. Healy's 42nd St. Grill,,Dollars,$,complete,1,21
32450,Wm. F. Healy's 42nd St. Grill,WM. F. HEALY'S 42ND ST. GRILL,,UNKNOWN,,20.5x13cm,,,1918-0056_wotm,,,1918-01-12,Wm. F. Healy's 42nd St. Grill,,Dollars,$,complete,1,21
32451,Wm. F. Healy's 42nd St. Grill,WM. F. HEALY'S 42ND ST. GRILL,,UNKNOWN,,20.5x13cm,,,1918-0057_wotm,,,1918-01-15,Wm. F. Healy's 42nd St. Grill,,Dollars,$,complete,1,21
32452,Wm. F. Healy's 42nd St. Grill,WM. F. HEALY'S 42ND ST. GRILL,,UNKNOWN,,20.5x13cm,,,1918-0058_wotm,,,1918-01-16,Wm. F. Healy's 42nd St. Grill,,Dollars,$,complete,1,21
32453,Wm. F. Healy's 42nd St. Grill,WM. F. HEALY'S 42ND ST. GRILL,,UNKNOWN,,20.5x13cm,,,1918-0059_wotm,,,1918-01-17,Wm. F. Healy's 42nd St. Grill,,Dollars,$,complete,1,22
32454,Wm. F. Healy's 42nd St. Grill,WM. F. HEALY'S 42ND ST. GRILL,,UNKNOWN,,20.5x13cm,,,1918-0060_wotm,,,1918-01-19,Wm. F. Healy's 42nd St. Grill,,Dollars,$,complete,1,21
32455,Wm. F. Healy's 42nd St. Grill,WM. F. HEALY'S 42ND ST. GRILL,,UNKNOWN,,20.5x13cm,,,1918-0061_wotm,,,1918-01-21,Wm. F. Healy's 42nd St. Grill,,Dollars,$,complete,1,21
32456,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,,1918-0062_wotm,,,1918-01-11,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,71
32457,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,,1918-0063_wotm,,,1918-01-11,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,163
32458,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,,1918-0064_wotm,,,1918-01-12,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,280
32459,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,,1918-0065_wotm,,,1918-01-12,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,38
32460,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,,1918-0066_wotm,,,1918-01-14,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,287
32461,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,,1918-0067_wotm,,,1918-01-14,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,227
32462,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,,1918-0068_wotm,,,1918-01-15,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,124
32463,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,,1918-0069_wotm,,,1918-01-15,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,226
32464,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,,1918-0070_wotm,,,1918-01-16,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,93
32465,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,,1918-0071_wotm,,,1918-01-16,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,260
32466,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,,1918-0072_wotm,,,1918-01-17,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,322
32467,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,,1918-0073_wotm,,,1918-01-17,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,317
32468,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,,1918-0074_wotm,,,1918-01-18,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,316
32469,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,,1918-0075_wotm,,,1918-01-18,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,192
32470,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,,1918-0076_wotm,,,1918-01-19,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,181
32471,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,,1918-0077_wotm,,,1918-01-19,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,98
32472,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,,1918-0078_wotm,,,1918-01-21,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,114
32473,Healy's Forty-second Street Restaurant,HEALY'S FORTY-SECOND STREET RESTAURANT,,UNKNOWN,,33x18cm,,,1918-0079_wotm,,,1918-01-21,Healy's Forty-second Street Restaurant,,Dollars,$,complete,2,321
32474,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,,1918-0080_wotm,,,1918-01-14,The Biltmore,,Dollars,$,complete,4,149
32475,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,,1918-0081_wotm,,,1918-01-14,The Biltmore,,Dollars,$,complete,4,156
32476,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,,1918-0082_wotm,,,1918-01-13,The Biltmore,,Dollars,$,complete,4,158
32477,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,,1918-0083_wotm,,,1918-01-13,The Biltmore,,Dollars,$,complete,4,166
32478,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,,1918-0084_wotm,,,1918-01-12,The Biltmore,,Dollars,$,complete,4,168
32479,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,,1918-0085_wotm,,,1918-01-12,The Biltmore,,Dollars,$,complete,4,163
32480,The Biltmore,THE BILTMORE,,UNKNOWN,,28x18cm folded; 28x36cm open,,,1918-0086_wotm,,,1918-01-11,The Biltmore,,Dollars,$,complete,4,163
32481,Wm. F. Healy's 42nd St. Grill,WM. F. HEALY'S 42ND ST. GRILL,,UNKNOWN,,20.5x13cm,,,1918-0087_wotm,,,1918-01-14,Wm. F. Healy's 42nd St. Grill,,Dollars,$,complete,1,21
32482,Pennsylvania Railroad,PENNSYLVANIA RAILROAD,,UNKNOWN,,20x13cm,,breakfast,1918-0088_wotm,,,1918-01-15,Pennsylvania Railroad,,Dollars,$,complete,1,48
32483,Pennsylvania Railroad,PENNSYLVANIA RAILROAD,,UNKNOWN,,20x13cm,,luncheon,1918-0089_wotm,,,1918-01-15,Pennsylvania Railroad,,Dollars,$,complete,1,55
32484,Pennsylvania Railroad,PENNSYLVANIA RAILROAD,,UNKNOWN,,20x13cm,,dinner,1918-0090_wotm,,,1918-01-15,Pennsylvania Railroad,,Dollars,$,complete,1,49
32485,Pennsylvania Railroad,PENNSYLVANIA RAILROAD,,UNKNOWN,,20x13cm,,breakfast,1918-0091_wotm,,,1918-01-16,Pennsylvania Railroad,,Dollars,$,complete,1,37
32486,Pennsylvania Railroad,PENNSYLVANIA RAILROAD,,UNKNOWN,,20x13cm,,luncheon,1918-0092_wotm,,,1918-01-16,Pennsylvania Railroad,,Dollars,$,complete,1,73
32487,Pennsylvania Railroad,PENNSYLVANIA RAILROAD,,UNKNOWN,,20x13cm,,dinner,1918-0093_wotm,,,1918-01-16,Pennsylvania Railroad,,Dollars,$,complete,1,49
32488,Pennsylvania Railroad,PENNSYLVANIA RAILROAD,,UNKNOWN,,20x13cm,,breakfast,1918-0094_wotm,,,1918-01-18,Pennsylvania Railroad,,Dollars,$,complete,1,43
32489,Pennsylvania Railroad,PENNSYLVANIA RAILROAD,,UNKNOWN,,20x13cm,,luncheon,1918-0095_wotm,,,1918-01-18,Pennsylvania Railroad,,Dollars,$,complete,1,58
32490,Pennsylvania Railroad,PENNSYLVANIA RAILROAD,,UNKNOWN,,20x13cm,,dinner,1918-0096_wotm,,,1918-01-18,Pennsylvania Railroad,,Dollars,$,complete,1,54
32491,Pennsylvania Railroad,PENNSYLVANIA RAILROAD,,UNKNOWN,,20x13cm,,Restaurant Car Service,1918-0097_wotm,,,1918-01-18,Pennsylvania Railroad,,Dollars,$,complete,1,37
32493,[restaurant Name And/or Location Not Given],[RESTAURANT NAME AND/OR LOCATION NOT GIVEN],,UNKNOWN,,37.5x18cm,,menu is tattered,1918-0099_wotm,,,1918-01-11,UNKNOWN,,Dollars,$,complete,2,75
32495,The Mouquin Restaurant And Wine Co.,THE MOUQUIN RESTAURANT AND WINE CO.,,UNKNOWN,,35.5x19.5cm folded; 35.5x39cm open,,luncheon,1918-0140_wotm,,,1918-01-25,The Mouquin Restaurant And Wine Co.,,Dollars,$,complete,3,150
